"idDonneesCentrale","temps","compteurEnergie","irradiance_en_watt_par_surface","idCentrale_id"
475,"2024-03-19 18:50:00+01",NULL,"0.00",4
476,"2024-03-19 18:55:00+01",NULL,"0.00",4
477,"2024-03-19 19:00:00+01",NULL,"85.74",4
478,"2024-03-19 19:05:00+01",NULL,"0.00",4
479,"2024-03-19 19:10:00+01",NULL,"0.00",4
480,"2024-03-19 19:15:00+01",NULL,"66.90",4
481,"2024-03-19 19:20:00+01",NULL,"0.00",4
482,"2024-03-19 19:25:00+01",NULL,"0.00",4
483,"2024-03-19 19:30:00+01",NULL,"48.20",4
484,"2024-03-19 19:35:00+01",NULL,"0.00",4
485,"2024-03-19 19:40:00+01",NULL,"0.00",4
486,"2024-03-19 19:45:00+01",NULL,"21.97",4
487,"2024-03-19 19:50:00+01",NULL,"0.00",4
488,"2024-03-19 19:55:00+01",NULL,"0.00",4
489,"2024-03-19 20:00:00+01",NULL,"3.56",4
490,"2024-03-19 20:05:00+01",NULL,"0.00",4
491,"2024-03-19 20:10:00+01",NULL,"0.00",4
492,"2024-03-19 20:15:00+01",NULL,"0.23",4
493,"2024-03-19 20:20:00+01",NULL,"0.00",4
494,"2024-03-19 20:25:00+01",NULL,"0.00",4
495,"2024-03-19 20:30:00+01",NULL,"0.00",4
496,"2024-03-19 20:35:00+01",NULL,"0.00",4
497,"2024-03-19 20:40:00+01",NULL,"0.00",4
498,"2024-03-19 20:45:00+01",NULL,"0.00",4
499,"2024-03-19 20:50:00+01",NULL,"0.00",4
500,"2024-03-19 20:55:00+01",NULL,"0.00",4
501,"2024-03-19 21:00:00+01",NULL,"0.00",4
502,"2024-03-19 21:05:00+01",NULL,"0.00",4
503,"2024-03-19 21:10:00+01",NULL,"0.00",4
504,"2024-03-19 21:15:00+01",NULL,"0.00",4
505,"2024-03-19 21:20:00+01",NULL,"0.00",4
506,"2024-03-19 21:25:00+01",NULL,"0.00",4
507,"2024-03-19 21:30:00+01",NULL,"0.00",4
508,"2024-03-19 21:35:00+01",NULL,"0.00",4
509,"2024-03-19 21:40:00+01",NULL,"0.00",4
510,"2024-03-19 21:45:00+01",NULL,"0.00",4
511,"2024-03-19 21:50:00+01",NULL,"0.00",4
512,"2024-03-19 21:55:00+01",NULL,"0.00",4
513,"2024-03-19 22:00:00+01",NULL,"0.00",4
514,"2024-03-19 22:05:00+01",NULL,"0.00",4
515,"2024-03-19 22:10:00+01",NULL,"0.00",4
516,"2024-03-19 22:15:00+01",NULL,"0.00",4
517,"2024-03-19 22:20:00+01",NULL,"0.00",4
518,"2024-03-19 22:25:00+01",NULL,"0.00",4
519,"2024-03-19 22:30:00+01",NULL,"0.00",4
520,"2024-03-19 22:35:00+01",NULL,"0.00",4
521,"2024-03-19 07:15:00+01",NULL,"0.00",5
522,"2024-03-19 07:20:00+01",NULL,"0.00",5
523,"2024-03-19 07:25:00+01",NULL,"0.00",5
524,"2024-03-19 07:30:00+01",NULL,"0.00",5
525,"2024-03-19 07:35:00+01",NULL,"0.00",5
526,"2024-03-19 07:40:00+01",NULL,"0.00",5
527,"2024-03-19 07:45:00+01",NULL,"0.00",5
528,"2024-03-19 07:50:00+01",NULL,"0.00",5
529,"2024-03-19 07:55:00+01",NULL,"0.00",5
530,"2024-03-19 08:00:00+01",NULL,"0.00",5
531,"2024-03-19 08:05:00+01",NULL,"0.00",5
532,"2024-03-19 08:10:00+01",NULL,"0.00",5
533,"2024-03-19 08:15:00+01",NULL,"0.00",5
534,"2024-03-19 08:20:00+01",NULL,"0.00",5
535,"2024-03-19 08:25:00+01",NULL,"0.00",5
536,"2024-03-19 08:30:00+01",NULL,"0.00",5
537,"2024-03-19 08:35:00+01",NULL,"0.00",5
538,"2024-03-19 08:40:00+01",NULL,"0.00",5
539,"2024-03-19 08:45:00+01",NULL,"0.00",5
540,"2024-03-19 08:50:00+01",NULL,"0.00",5
541,"2024-03-19 08:55:00+01",NULL,"0.00",5
542,"2024-03-19 09:00:00+01",NULL,"0.00",5
543,"2024-03-19 09:05:00+01",NULL,"0.00",5
544,"2024-03-19 09:10:00+01",NULL,"0.00",5
545,"2024-03-19 09:15:00+01",NULL,"0.00",5
546,"2024-03-19 09:20:00+01",NULL,"0.00",5
547,"2024-03-19 09:25:00+01",NULL,"0.00",5
548,"2024-03-19 09:30:00+01",NULL,"0.00",5
549,"2024-03-19 09:35:00+01",NULL,"0.00",5
550,"2024-03-19 09:40:00+01",NULL,"0.00",5
551,"2024-03-19 09:45:00+01",NULL,"0.00",5
552,"2024-03-19 09:50:00+01",NULL,"0.00",5
553,"2024-03-19 09:55:00+01",NULL,"0.00",5
554,"2024-03-19 10:00:00+01",NULL,"0.00",5
555,"2024-03-19 10:05:00+01",NULL,"0.00",5
556,"2024-03-19 10:10:00+01",NULL,"0.00",5
557,"2024-03-19 10:15:00+01",NULL,"0.00",5
558,"2024-03-19 10:20:00+01",NULL,"0.00",5
559,"2024-03-19 10:25:00+01",NULL,"0.00",5
560,"2024-03-19 10:30:00+01",NULL,"0.00",5
561,"2024-03-19 10:35:00+01",NULL,"0.00",5
562,"2024-03-19 10:40:00+01",NULL,"0.00",5
563,"2024-03-19 10:45:00+01",NULL,"0.00",5
564,"2024-03-19 10:50:00+01",NULL,"0.00",5
565,"2024-03-19 10:55:00+01",NULL,"0.00",5
566,"2024-03-19 11:00:00+01",NULL,"0.00",5
567,"2024-03-19 11:05:00+01",NULL,"0.00",5
568,"2024-03-19 11:10:00+01",NULL,"0.00",5
569,"2024-03-19 11:15:00+01",NULL,"0.00",5
570,"2024-03-19 11:20:00+01",NULL,"0.00",5
571,"2024-03-19 11:25:00+01",NULL,"0.00",5
572,"2024-03-19 11:30:00+01",NULL,"0.00",5
573,"2024-03-19 11:35:00+01",NULL,"0.00",5
574,"2024-03-19 11:40:00+01",NULL,"0.00",5
575,"2024-03-19 11:45:00+01",NULL,"0.00",5
576,"2024-03-19 11:50:00+01",NULL,"0.00",5
577,"2024-03-19 11:55:00+01",NULL,"0.00",5
578,"2024-03-19 12:00:00+01",NULL,"0.00",5
579,"2024-03-19 12:05:00+01",NULL,"0.00",5
580,"2024-03-19 12:10:00+01",NULL,"0.00",5
581,"2024-03-19 12:15:00+01",NULL,"0.00",5
582,"2024-03-19 12:20:00+01",NULL,"0.00",5
583,"2024-03-19 12:25:00+01",NULL,"0.00",5
584,"2024-03-19 12:30:00+01",NULL,"0.00",5
585,"2024-03-19 12:35:00+01",NULL,"0.00",5
586,"2024-03-19 12:40:00+01",NULL,"0.00",5
587,"2024-03-19 12:45:00+01",NULL,"0.00",5
588,"2024-03-19 12:50:00+01",NULL,"0.00",5
589,"2024-03-19 12:55:00+01",NULL,"0.00",5
590,"2024-03-19 13:30:00+01",NULL,"0.00",5
591,"2024-03-19 13:35:00+01",NULL,"0.00",5
592,"2024-03-19 13:40:00+01",NULL,"0.00",5
593,"2024-03-19 13:45:00+01",NULL,"0.00",5
594,"2024-03-19 13:50:00+01",NULL,"0.00",5
595,"2024-03-19 13:55:00+01",NULL,"0.00",5
596,"2024-03-19 14:00:00+01",NULL,"0.00",5
597,"2024-03-19 14:05:00+01",NULL,"0.00",5
598,"2024-03-19 14:10:00+01",NULL,"0.00",5
599,"2024-03-19 14:15:00+01",NULL,"0.00",5
600,"2024-03-19 14:20:00+01",NULL,"0.00",5
601,"2024-03-19 14:25:00+01",NULL,"0.00",5
602,"2024-03-19 14:30:00+01",NULL,"0.00",5
603,"2024-03-19 14:35:00+01",NULL,"0.00",5
604,"2024-03-19 14:40:00+01",NULL,"0.00",5
605,"2024-03-19 14:45:00+01",NULL,"0.00",5
606,"2024-03-19 14:50:00+01",NULL,"0.00",5
607,"2024-03-19 14:55:00+01",NULL,"0.00",5
608,"2024-03-19 15:00:00+01",NULL,"0.00",5
609,"2024-03-19 15:05:00+01",NULL,"0.00",5
610,"2024-03-19 15:10:00+01",NULL,"0.00",5
611,"2024-03-19 15:15:00+01",NULL,"0.00",5
612,"2024-03-19 15:20:00+01",NULL,"0.00",5
613,"2024-03-19 15:25:00+01",NULL,"0.00",5
614,"2024-03-19 15:30:00+01",NULL,"0.00",5
615,"2024-03-19 15:35:00+01",NULL,"0.00",5
616,"2024-03-19 15:40:00+01",NULL,"0.00",5
617,"2024-03-19 15:45:00+01",NULL,"0.00",5
618,"2024-03-19 15:50:00+01",NULL,"0.00",5
619,"2024-03-19 15:55:00+01",NULL,"0.00",5
620,"2024-03-19 16:00:00+01",NULL,"0.00",5
621,"2024-03-19 16:05:00+01",NULL,"0.00",5
622,"2024-03-19 16:10:00+01",NULL,"0.00",5
623,"2024-03-19 16:15:00+01",NULL,"0.00",5
624,"2024-03-19 16:20:00+01",NULL,"0.00",5
625,"2024-03-19 16:25:00+01",NULL,"0.00",5
626,"2024-03-19 16:30:00+01",NULL,"0.00",5
627,"2024-03-19 16:35:00+01",NULL,"0.00",5
628,"2024-03-19 16:40:00+01",NULL,"0.00",5
629,"2024-03-19 16:45:00+01",NULL,"0.00",5
630,"2024-03-19 16:50:00+01",NULL,"0.00",5
631,"2024-03-19 16:55:00+01",NULL,"0.00",5
632,"2024-03-19 17:00:00+01",NULL,"0.00",5
633,"2024-03-19 17:05:00+01",NULL,"0.00",5
634,"2024-03-19 17:10:00+01",NULL,"0.00",5
635,"2024-03-19 17:15:00+01",NULL,"0.00",5
636,"2024-03-19 17:20:00+01",NULL,"0.00",5
637,"2024-03-19 17:25:00+01",NULL,"0.00",5
638,"2024-03-19 17:30:00+01",NULL,"0.00",5
639,"2024-03-19 17:35:00+01",NULL,"0.00",5
640,"2024-03-19 17:40:00+01",NULL,"0.00",5
641,"2024-03-19 17:45:00+01",NULL,"0.00",5
642,"2024-03-19 17:50:00+01",NULL,"0.00",5
643,"2024-03-19 17:55:00+01",NULL,"0.00",5
644,"2024-03-19 18:00:00+01",NULL,"0.00",5
645,"2024-03-19 18:05:00+01",NULL,"0.00",5
646,"2024-03-19 18:10:00+01",NULL,"0.00",5
647,"2024-03-19 18:15:00+01",NULL,"0.00",5
648,"2024-03-19 18:20:00+01",NULL,"0.00",5
649,"2024-03-19 18:25:00+01",NULL,"0.00",5
650,"2024-03-19 18:30:00+01",NULL,"0.00",5
651,"2024-03-19 18:35:00+01",NULL,"0.00",5
652,"2024-03-19 18:40:00+01",NULL,"0.00",5
653,"2024-03-19 18:45:00+01",NULL,"0.00",5
654,"2024-03-19 18:50:00+01",NULL,"0.00",5
655,"2024-03-19 18:55:00+01",NULL,"0.00",5
656,"2024-03-19 19:00:00+01",NULL,"0.00",5
657,"2024-03-19 19:05:00+01",NULL,"0.00",5
658,"2024-03-19 19:10:00+01",NULL,"0.00",5
659,"2024-03-19 19:15:00+01",NULL,"0.00",5
660,"2024-03-19 19:20:00+01",NULL,"0.00",5
661,"2024-03-19 19:25:00+01",NULL,"0.00",5
662,"2024-03-19 19:30:00+01",NULL,"0.00",5
663,"2024-03-19 19:35:00+01",NULL,"0.00",5
664,"2024-03-19 19:40:00+01",NULL,"0.00",5
665,"2024-03-19 19:45:00+01",NULL,"0.00",5
666,"2024-03-19 19:50:00+01",NULL,"0.00",5
667,"2024-03-19 19:55:00+01",NULL,"0.00",5
668,"2024-03-19 20:00:00+01",NULL,"0.00",5
669,"2024-03-19 20:05:00+01",NULL,"0.00",5
670,"2024-03-19 20:10:00+01",NULL,"0.00",5
671,"2024-03-19 20:15:00+01",NULL,"0.00",5
672,"2024-03-19 20:20:00+01",NULL,"0.00",5
673,"2024-03-19 20:25:00+01",NULL,"0.00",5
674,"2024-03-19 20:30:00+01",NULL,"0.00",5
675,"2024-03-19 20:35:00+01",NULL,"0.00",5
676,"2024-03-19 20:40:00+01",NULL,"0.00",5
677,"2024-03-19 20:45:00+01",NULL,"0.00",5
678,"2024-03-19 20:50:00+01",NULL,"0.00",5
679,"2024-03-19 20:55:00+01",NULL,"0.00",5
680,"2024-03-19 21:00:00+01",NULL,"0.00",5
681,"2024-03-19 21:05:00+01",NULL,"0.00",5
682,"2024-03-19 21:10:00+01",NULL,"0.00",5
683,"2024-03-19 21:15:00+01",NULL,"0.00",5
684,"2024-03-19 21:20:00+01",NULL,"0.00",5
685,"2024-03-19 21:25:00+01",NULL,"0.00",5
686,"2024-03-19 21:30:00+01",NULL,"0.00",5
687,"2024-03-19 21:35:00+01",NULL,"0.00",5
688,"2024-03-19 21:40:00+01",NULL,"0.00",5
689,"2024-03-19 21:45:00+01",NULL,"0.00",5
690,"2024-03-19 21:50:00+01",NULL,"0.00",5
691,"2024-03-19 21:55:00+01",NULL,"0.00",5
692,"2024-03-19 22:00:00+01",NULL,"0.00",5
693,"2024-03-19 22:05:00+01",NULL,"0.00",5
694,"2024-03-19 22:10:00+01",NULL,"0.00",5
695,"2024-03-19 22:15:00+01",NULL,"0.00",5
696,"2024-03-19 22:20:00+01",NULL,"0.00",5
697,"2024-03-19 22:25:00+01",NULL,"0.00",5
698,"2024-03-19 22:30:00+01",NULL,"0.00",5
699,"2024-03-19 22:35:00+01",NULL,"0.00",5
700,"2024-03-19 07:30:00+01",NULL,"0.00",6
701,"2024-03-19 07:40:00+01",NULL,"0.00",6
702,"2024-03-19 07:50:00+01",NULL,"0.00",6
703,"2024-03-19 08:00:00+01",NULL,"1.24",6
704,"2024-03-19 08:10:00+01",NULL,"0.00",6
705,"2024-03-19 08:20:00+01",NULL,"0.00",6
706,"2024-03-19 08:30:00+01",NULL,"17.21",6
707,"2024-03-19 08:40:00+01",NULL,"0.00",6
708,"2024-03-19 08:50:00+01",NULL,"0.00",6
709,"2024-03-19 09:00:00+01",NULL,"53.16",6
710,"2024-03-19 09:10:00+01",NULL,"0.00",6
711,"2024-03-19 09:20:00+01",NULL,"0.00",6
712,"2024-03-19 09:30:00+01",NULL,"106.66",6
713,"2024-03-19 09:40:00+01",NULL,"0.00",6
714,"2024-03-19 09:50:00+01",NULL,"0.00",6
715,"2024-03-19 10:00:00+01",NULL,"146.40",6
716,"2024-03-19 10:10:00+01",NULL,"0.00",6
717,"2024-03-19 10:20:00+01",NULL,"0.00",6
718,"2024-03-19 10:30:00+01",NULL,"177.04",6
719,"2024-03-19 10:40:00+01",NULL,"0.00",6
720,"2024-03-19 10:50:00+01",NULL,"0.00",6
721,"2024-03-19 11:00:00+01",NULL,"199.37",6
722,"2024-03-19 11:10:00+01",NULL,"0.00",6
723,"2024-03-19 11:20:00+01",NULL,"0.00",6
724,"2024-03-19 11:30:00+01",NULL,"218.91",6
725,"2024-03-19 11:40:00+01",NULL,"0.00",6
726,"2024-03-19 11:50:00+01",NULL,"0.00",6
727,"2024-03-19 12:00:00+01",NULL,"230.04",6
728,"2024-03-19 12:10:00+01",NULL,"0.00",6
729,"2024-03-19 12:20:00+01",NULL,"0.00",6
730,"2024-03-19 12:30:00+01",NULL,"235.90",6
731,"2024-03-19 12:40:00+01",NULL,"0.00",6
732,"2024-03-19 12:50:00+01",NULL,"0.00",6
733,"2024-03-19 13:00:00+01",NULL,"240.20",6
734,"2024-03-19 13:10:00+01",NULL,"0.00",6
735,"2024-03-19 13:20:00+01",NULL,"0.00",6
736,"2024-03-19 13:30:00+01",NULL,"226.90",6
737,"2024-03-19 13:40:00+01",NULL,"0.00",6
738,"2024-03-19 13:50:00+01",NULL,"0.00",6
739,"2024-03-19 14:00:00+01",NULL,"215.89",6
740,"2024-03-19 14:10:00+01",NULL,"0.00",6
741,"2024-03-19 14:20:00+01",NULL,"0.00",6
742,"2024-03-19 14:30:00+01",NULL,"169.22",6
743,"2024-03-19 14:40:00+01",NULL,"0.00",6
744,"2024-03-19 14:50:00+01",NULL,"0.00",6
745,"2024-03-19 15:00:00+01",NULL,"187.12",6
746,"2024-03-19 15:10:00+01",NULL,"0.00",6
747,"2024-03-19 15:20:00+01",NULL,"0.00",6
748,"2024-03-19 15:30:00+01",NULL,"151.85",6
749,"2024-03-19 15:40:00+01",NULL,"0.00",6
750,"2024-03-19 15:50:00+01",NULL,"0.00",6
751,"2024-03-19 16:00:00+01",NULL,"99.79",6
752,"2024-03-19 16:10:00+01",NULL,"0.00",6
753,"2024-03-19 16:20:00+01",NULL,"0.00",6
754,"2024-03-19 16:30:00+01",NULL,"108.16",6
755,"2024-03-19 16:40:00+01",NULL,"0.00",6
756,"2024-03-19 16:50:00+01",NULL,"0.00",6
757,"2024-03-19 17:00:00+01",NULL,"67.30",6
758,"2024-03-19 17:10:00+01",NULL,"0.00",6
759,"2024-03-19 17:20:00+01",NULL,"0.00",6
760,"2024-03-19 17:30:00+01",NULL,"55.87",6
761,"2024-03-19 17:40:00+01",NULL,"0.00",6
762,"2024-03-19 17:50:00+01",NULL,"0.00",6
763,"2024-03-19 18:00:00+01",NULL,"34.31",6
764,"2024-03-19 18:10:00+01",NULL,"0.00",6
765,"2024-03-19 18:20:00+01",NULL,"0.00",6
766,"2024-03-19 18:30:00+01",NULL,"14.47",6
767,"2024-03-19 18:40:00+01",NULL,"0.00",6
768,"2024-03-19 18:50:00+01",NULL,"0.00",6
769,"2024-03-19 19:00:00+01",NULL,"11.29",6
770,"2024-03-19 19:10:00+01",NULL,"0.00",6
771,"2024-03-19 19:20:00+01",NULL,"0.00",6
772,"2024-03-19 19:30:00+01",NULL,"4.20",6
773,"2024-03-19 19:40:00+01",NULL,"0.00",6
774,"2024-03-19 19:50:00+01",NULL,"0.00",6
775,"2024-03-19 20:00:00+01",NULL,"0.00",6
776,"2024-03-19 20:10:00+01",NULL,"0.00",6
777,"2024-03-19 07:16:00+01",NULL,"0.00",7
778,"2024-03-19 07:26:00+01",NULL,"0.00",7
779,"2024-03-19 07:36:00+01",NULL,"0.00",7
780,"2024-03-19 07:46:00+01",NULL,"0.00",7
781,"2024-03-19 07:56:00+01",NULL,"0.00",7
782,"2024-03-19 08:06:00+01",NULL,"0.00",7
783,"2024-03-19 08:16:00+01",NULL,"0.00",7
784,"2024-03-19 08:26:00+01",NULL,"0.00",7
785,"2024-03-19 08:36:00+01",NULL,"0.00",7
786,"2024-03-19 08:46:00+01",NULL,"0.00",7
787,"2024-03-19 08:56:00+01",NULL,"0.00",7
788,"2024-03-19 09:06:00+01",NULL,"0.00",7
789,"2024-03-19 09:16:00+01",NULL,"0.00",7
790,"2024-03-19 09:26:00+01",NULL,"0.00",7
791,"2024-03-19 09:36:00+01",NULL,"0.00",7
792,"2024-03-19 09:46:00+01",NULL,"0.00",7
793,"2024-03-19 09:56:00+01",NULL,"0.00",7
794,"2024-03-19 10:06:00+01",NULL,"0.00",7
795,"2024-03-19 10:16:00+01",NULL,"0.00",7
796,"2024-03-19 10:26:00+01",NULL,"0.00",7
797,"2024-03-19 10:36:00+01",NULL,"0.00",7
798,"2024-03-19 10:46:00+01",NULL,"0.00",7
799,"2024-03-19 10:56:00+01",NULL,"0.00",7
800,"2024-03-19 11:06:00+01",NULL,"0.00",7
801,"2024-03-19 11:16:00+01",NULL,"0.00",7
802,"2024-03-19 11:26:00+01",NULL,"0.00",7
803,"2024-03-19 11:36:00+01",NULL,"0.00",7
804,"2024-03-19 11:46:00+01",NULL,"0.00",7
805,"2024-03-19 11:56:00+01",NULL,"0.00",7
806,"2024-03-19 13:06:00+01",NULL,"0.00",7
807,"2024-03-19 13:16:00+01",NULL,"0.00",7
808,"2024-03-19 13:26:00+01",NULL,"0.00",7
809,"2024-03-19 13:36:00+01",NULL,"0.00",7
810,"2024-03-19 13:46:00+01",NULL,"0.00",7
811,"2024-03-19 13:56:00+01",NULL,"0.00",7
812,"2024-03-19 14:06:00+01",NULL,"0.00",7
813,"2024-03-19 14:16:00+01",NULL,"0.00",7
814,"2024-03-19 14:26:00+01",NULL,"0.00",7
815,"2024-03-19 14:36:00+01",NULL,"0.00",7
816,"2024-03-19 14:46:00+01",NULL,"0.00",7
817,"2024-03-19 14:56:00+01",NULL,"0.00",7
818,"2024-03-19 15:06:00+01",NULL,"0.00",7
819,"2024-03-19 15:16:00+01",NULL,"0.00",7
820,"2024-03-19 15:26:00+01",NULL,"0.00",7
821,"2024-03-19 15:36:00+01",NULL,"0.00",7
822,"2024-03-19 15:46:00+01",NULL,"0.00",7
823,"2024-03-19 15:56:00+01",NULL,"0.00",7
824,"2024-03-19 16:06:00+01",NULL,"0.00",7
825,"2024-03-19 16:16:00+01",NULL,"0.00",7
826,"2024-03-19 16:26:00+01",NULL,"0.00",7
827,"2024-03-19 16:36:00+01",NULL,"0.00",7
828,"2024-03-19 16:46:00+01",NULL,"0.00",7
829,"2024-03-19 16:56:00+01",NULL,"0.00",7
830,"2024-03-19 17:06:00+01",NULL,"0.00",7
831,"2024-03-19 17:16:00+01",NULL,"0.00",7
832,"2024-03-19 17:26:00+01",NULL,"0.00",7
833,"2024-03-19 17:36:00+01",NULL,"0.00",7
834,"2024-03-19 17:46:00+01",NULL,"0.00",7
835,"2024-03-19 17:56:00+01",NULL,"0.00",7
836,"2024-03-19 18:06:00+01",NULL,"0.00",7
837,"2024-03-19 18:16:00+01",NULL,"0.00",7
838,"2024-03-19 18:26:00+01",NULL,"0.00",7
839,"2024-03-19 18:36:00+01",NULL,"0.00",7
840,"2024-03-19 18:46:00+01",NULL,"0.00",7
841,"2024-03-19 18:56:00+01",NULL,"0.00",7
842,"2024-03-19 19:06:00+01",NULL,"0.00",7
843,"2024-03-19 19:16:00+01",NULL,"0.00",7
844,"2024-03-19 19:26:00+01",NULL,"0.00",7
845,"2024-03-19 19:36:00+01",NULL,"0.00",7
846,"2024-03-19 19:46:00+01",NULL,"0.00",7
847,"2024-03-19 19:56:00+01",NULL,"0.00",7
848,"2024-03-19 20:06:00+01",NULL,"0.00",7
849,"2024-03-19 20:16:00+01",NULL,"0.00",7
850,"2024-03-19 20:26:00+01",NULL,"0.00",7
851,"2024-03-19 20:36:00+01",NULL,"0.00",7
852,"2024-03-19 20:46:00+01",NULL,"0.00",7
853,"2024-03-19 20:56:00+01",NULL,"0.00",7
854,"2024-03-19 21:06:00+01",NULL,"0.00",7
855,"2024-03-19 21:16:00+01",NULL,"0.00",7
856,"2024-03-19 21:26:00+01",NULL,"0.00",7
857,"2024-03-19 21:36:00+01",NULL,"0.00",7
858,"2024-03-19 21:46:00+01",NULL,"0.00",7
859,"2024-03-19 21:56:00+01",NULL,"0.00",7
860,"2024-03-19 22:06:00+01",NULL,"0.00",7
861,"2024-03-19 22:16:00+01",NULL,"0.00",7
862,"2024-03-19 22:26:00+01",NULL,"0.00",7
863,"2024-03-19 22:36:00+01",NULL,"0.00",7
864,"2024-03-19 07:55:00+01",NULL,"0.00",8
865,"2024-03-19 08:00:00+01",NULL,"0.00",8
866,"2024-03-19 08:05:00+01",NULL,"0.00",8
867,"2024-03-19 08:10:00+01",NULL,"0.00",8
868,"2024-03-19 08:15:00+01",NULL,"0.32",8
869,"2024-03-19 08:20:00+01",NULL,"0.00",8
870,"2024-03-19 08:25:00+01",NULL,"0.00",8
871,"2024-03-19 08:30:00+01",NULL,"3.32",8
872,"2024-03-19 08:35:00+01",NULL,"0.00",8
873,"2024-03-19 08:40:00+01",NULL,"0.00",8
874,"2024-03-19 08:45:00+01",NULL,"9.59",8
875,"2024-03-19 08:50:00+01",NULL,"0.00",8
876,"2024-03-19 08:55:00+01",NULL,"0.00",8
877,"2024-03-19 09:00:00+01",NULL,"22.70",8
878,"2024-03-19 09:05:00+01",NULL,"0.00",8
879,"2024-03-19 09:10:00+01",NULL,"0.00",8
880,"2024-03-19 09:15:00+01",NULL,"35.18",8
881,"2024-03-19 09:20:00+01",NULL,"0.00",8
882,"2024-03-19 09:25:00+01",NULL,"0.00",8
883,"2024-03-19 09:30:00+01",NULL,"53.02",8
884,"2024-03-19 09:35:00+01",NULL,"0.00",8
885,"2024-03-19 09:40:00+01",NULL,"0.00",8
886,"2024-03-19 09:45:00+01",NULL,"68.42",8
887,"2024-03-19 09:50:00+01",NULL,"0.00",8
888,"2024-03-19 09:55:00+01",NULL,"0.00",8
889,"2024-03-19 10:00:00+01",NULL,"82.94",8
890,"2024-03-19 10:05:00+01",NULL,"0.00",8
891,"2024-03-19 10:10:00+01",NULL,"0.00",8
892,"2024-03-19 10:15:00+01",NULL,"95.52",8
893,"2024-03-19 10:20:00+01",NULL,"0.00",8
894,"2024-03-19 10:25:00+01",NULL,"0.00",8
895,"2024-03-19 10:30:00+01",NULL,"107.91",8
896,"2024-03-19 10:35:00+01",NULL,"0.00",8
897,"2024-03-19 10:40:00+01",NULL,"0.00",8
898,"2024-03-19 10:45:00+01",NULL,"117.46",8
899,"2024-03-19 10:50:00+01",NULL,"0.00",8
900,"2024-03-19 10:55:00+01",NULL,"0.00",8
901,"2024-03-19 11:00:00+01",NULL,"126.63",8
902,"2024-03-19 11:05:00+01",NULL,"0.00",8
903,"2024-03-19 11:10:00+01",NULL,"0.00",8
904,"2024-03-19 11:15:00+01",NULL,"137.41",8
905,"2024-03-19 11:20:00+01",NULL,"0.00",8
906,"2024-03-19 11:25:00+01",NULL,"0.00",8
907,"2024-03-19 11:30:00+01",NULL,"145.02",8
908,"2024-03-19 11:35:00+01",NULL,"0.00",8
909,"2024-03-19 11:40:00+01",NULL,"0.00",8
910,"2024-03-19 11:45:00+01",NULL,"151.76",8
911,"2024-03-19 11:50:00+01",NULL,"0.00",8
912,"2024-03-19 11:55:00+01",NULL,"0.00",8
913,"2024-03-19 12:00:00+01",NULL,"157.46",8
914,"2024-03-19 12:05:00+01",NULL,"0.00",8
915,"2024-03-19 12:10:00+01",NULL,"0.00",8
916,"2024-03-19 12:15:00+01",NULL,"161.43",8
917,"2024-03-19 12:20:00+01",NULL,"0.00",8
918,"2024-03-19 12:25:00+01",NULL,"0.00",8
919,"2024-03-19 12:30:00+01",NULL,"164.90",8
920,"2024-03-19 12:35:00+01",NULL,"0.00",8
921,"2024-03-19 12:40:00+01",NULL,"0.00",8
922,"2024-03-19 12:45:00+01",NULL,"167.34",8
923,"2024-03-19 12:50:00+01",NULL,"0.00",8
924,"2024-03-19 12:55:00+01",NULL,"0.00",8
925,"2024-03-19 13:00:00+01",NULL,"169.16",8
926,"2024-03-19 13:05:00+01",NULL,"0.00",8
927,"2024-03-19 13:10:00+01",NULL,"0.00",8
928,"2024-03-19 13:15:00+01",NULL,"169.97",8
929,"2024-03-19 13:20:00+01",NULL,"0.00",8
930,"2024-03-19 13:25:00+01",NULL,"0.00",8
931,"2024-03-19 13:30:00+01",NULL,"170.13",8
932,"2024-03-19 13:35:00+01",NULL,"0.00",8
933,"2024-03-19 13:40:00+01",NULL,"0.00",8
934,"2024-03-19 13:45:00+01",NULL,"169.30",8
935,"2024-03-19 13:50:00+01",NULL,"0.00",8
936,"2024-03-19 13:55:00+01",NULL,"0.00",8
937,"2024-03-19 14:00:00+01",NULL,"168.11",8
938,"2024-03-19 14:05:00+01",NULL,"0.00",8
939,"2024-03-19 14:10:00+01",NULL,"0.00",8
940,"2024-03-19 14:15:00+01",NULL,"166.51",8
941,"2024-03-19 14:20:00+01",NULL,"0.00",8
942,"2024-03-19 14:25:00+01",NULL,"0.00",8
943,"2024-03-19 14:30:00+01",NULL,"164.07",8
944,"2024-03-19 14:35:00+01",NULL,"0.00",8
945,"2024-03-19 14:40:00+01",NULL,"0.00",8
946,"2024-03-19 14:45:00+01",NULL,"160.19",8
947,"2024-03-19 14:50:00+01",NULL,"0.00",8
948,"2024-03-19 14:55:00+01",NULL,"0.00",8
949,"2024-03-19 15:00:00+01",NULL,"156.08",8
950,"2024-03-19 15:05:00+01",NULL,"0.00",8
951,"2024-03-19 15:10:00+01",NULL,"0.00",8
952,"2024-03-19 15:15:00+01",NULL,"150.48",8
953,"2024-03-19 15:20:00+01",NULL,"0.00",8
954,"2024-03-19 15:25:00+01",NULL,"0.00",8
955,"2024-03-19 15:30:00+01",NULL,"144.50",8
