,Date,Energie (kWh),Centrale,Installation
1452,2023-07-31 12:00:00,453.67,,SAINT MARCEL
1453,2023-07-31 13:00:00,462.17,,SAINT MARCEL
1454,2023-07-31 14:00:00,453.0,,SAINT MARCEL
1455,2023-07-31 15:00:00,424.83,,SAINT MARCEL
1456,2023-07-31 16:00:00,369.92,,SAINT MARCEL
1457,2023-07-31 17:00:00,289.67,,SAINT MARCEL
1458,2023-07-31 18:00:00,184.75,,SAINT MARCEL
1459,2023-07-31 19:00:00,72.67,,SAINT MARCEL
1460,2023-07-31 20:00:00,9.75,,SAINT MARCEL
1461,2023-07-31 21:00:00,0.0,,SAINT MARCEL
1462,2023-07-31 22:00:00,0.0,,SAINT MARCEL
1463,2023-07-31 23:00:00,0.0,,SAINT MARCEL
1464,2023-08-01 00:00:00,0.0,,SAINT MARCEL
1465,2023-08-01 01:00:00,0.0,,SAINT MARCEL
1466,2023-08-01 02:00:00,0.0,,SAINT MARCEL
1467,2023-08-01 03:00:00,0.0,,SAINT MARCEL
1468,2023-08-01 04:00:00,0.0,,SAINT MARCEL
1469,2023-08-01 05:00:00,0.0,,SAINT MARCEL
1470,2023-08-01 06:00:00,0.75,,SAINT MARCEL
1471,2023-08-01 07:00:00,37.83,,SAINT MARCEL
1472,2023-08-01 08:00:00,96.83,,SAINT MARCEL
1473,2023-08-01 09:00:00,114.83,,SAINT MARCEL
1474,2023-08-01 10:00:00,174.25,,SAINT MARCEL
1475,2023-08-01 11:00:00,186.5,,SAINT MARCEL
1476,2023-08-01 12:00:00,278.5,,SAINT MARCEL
1477,2023-08-01 13:00:00,442.33,,SAINT MARCEL
1478,2023-08-01 14:00:00,400.92,,SAINT MARCEL
1479,2023-08-01 15:00:00,320.83,,SAINT MARCEL
1480,2023-08-01 16:00:00,344.33,,SAINT MARCEL
1481,2023-08-01 17:00:00,293.42,,SAINT MARCEL
1482,2023-08-01 18:00:00,181.58,,SAINT MARCEL
1483,2023-08-01 19:00:00,48.17,,SAINT MARCEL
1484,2023-08-01 20:00:00,8.17,,SAINT MARCEL
1485,2023-08-01 21:00:00,0.0,,SAINT MARCEL
1486,2023-08-01 22:00:00,0.0,,SAINT MARCEL
1487,2023-08-01 23:00:00,0.0,,SAINT MARCEL
1488,2023-08-02 00:00:00,0.0,,SAINT MARCEL
1489,2023-08-02 01:00:00,0.0,,SAINT MARCEL
1490,2023-08-02 02:00:00,0.0,,SAINT MARCEL
1491,2023-08-02 03:00:00,0.0,,SAINT MARCEL
1492,2023-08-02 04:00:00,0.0,,SAINT MARCEL
1493,2023-08-02 05:00:00,0.0,,SAINT MARCEL
1494,2023-08-02 06:00:00,1.92,,SAINT MARCEL
1495,2023-08-02 07:00:00,31.67,,SAINT MARCEL
1496,2023-08-02 08:00:00,128.58,,SAINT MARCEL
1497,2023-08-02 09:00:00,245.17,,SAINT MARCEL
1498,2023-08-02 10:00:00,341.0,,SAINT MARCEL
1499,2023-08-02 11:00:00,409.67,,SAINT MARCEL
1500,2023-08-02 12:00:00,444.83,,SAINT MARCEL
1501,2023-08-02 13:00:00,413.67,,SAINT MARCEL
1502,2023-08-02 14:00:00,458.17,,SAINT MARCEL
1503,2023-08-02 15:00:00,432.83,,SAINT MARCEL
1504,2023-08-02 16:00:00,376.08,,SAINT MARCEL
1505,2023-08-02 17:00:00,272.25,,SAINT MARCEL
1506,2023-08-02 18:00:00,119.92,,SAINT MARCEL
1507,2023-08-02 19:00:00,7.92,,SAINT MARCEL
1508,2023-08-02 20:00:00,1.17,,SAINT MARCEL
1509,2023-08-02 21:00:00,0.0,,SAINT MARCEL
1510,2023-08-02 22:00:00,0.0,,SAINT MARCEL
1511,2023-08-02 23:00:00,0.0,,SAINT MARCEL
1512,2023-08-03 00:00:00,0.0,,SAINT MARCEL
1513,2023-08-03 01:00:00,0.0,,SAINT MARCEL
1514,2023-08-03 02:00:00,0.0,,SAINT MARCEL
1515,2023-08-03 03:00:00,0.0,,SAINT MARCEL
1516,2023-08-03 04:00:00,0.0,,SAINT MARCEL
1517,2023-08-03 05:00:00,0.0,,SAINT MARCEL
1518,2023-08-03 06:00:00,2.33,,SAINT MARCEL
1519,2023-08-03 07:00:00,34.42,,SAINT MARCEL
1520,2023-08-03 08:00:00,134.83,,SAINT MARCEL
1521,2023-08-03 09:00:00,254.67,,SAINT MARCEL
1522,2023-08-03 10:00:00,280.33,,SAINT MARCEL
1523,2023-08-03 11:00:00,422.75,,SAINT MARCEL
1524,2023-08-03 12:00:00,420.0,,SAINT MARCEL
1525,2023-08-03 13:00:00,442.33,,SAINT MARCEL
1526,2023-08-03 14:00:00,420.42,,SAINT MARCEL
1527,2023-08-03 15:00:00,382.08,,SAINT MARCEL
1528,2023-08-03 16:00:00,344.33,,SAINT MARCEL
1529,2023-08-03 17:00:00,281.25,,SAINT MARCEL
1530,2023-08-03 18:00:00,191.58,,SAINT MARCEL
1531,2023-08-03 19:00:00,61.33,,SAINT MARCEL
1532,2023-08-03 20:00:00,8.08,,SAINT MARCEL
1533,2023-08-03 21:00:00,0.0,,SAINT MARCEL
1534,2023-08-03 22:00:00,0.0,,SAINT MARCEL
1535,2023-08-03 23:00:00,0.0,,SAINT MARCEL
1536,2023-08-04 00:00:00,0.0,,SAINT MARCEL
1537,2023-08-04 01:00:00,0.0,,SAINT MARCEL
1538,2023-08-04 02:00:00,0.0,,SAINT MARCEL
1539,2023-08-04 03:00:00,0.0,,SAINT MARCEL
1540,2023-08-04 04:00:00,0.0,,SAINT MARCEL
1541,2023-08-04 05:00:00,0.0,,SAINT MARCEL
1542,2023-08-04 06:00:00,0.33,,SAINT MARCEL
1543,2023-08-04 07:00:00,24.75,,SAINT MARCEL
1544,2023-08-04 08:00:00,56.75,,SAINT MARCEL
1545,2023-08-04 09:00:00,139.33,,SAINT MARCEL
1546,2023-08-04 10:00:00,142.17,,SAINT MARCEL
1547,2023-08-04 11:00:00,106.5,,SAINT MARCEL
1548,2023-08-04 12:00:00,176.33,,SAINT MARCEL
1549,2023-08-04 13:00:00,248.92,,SAINT MARCEL
1550,2023-08-04 14:00:00,394.58,,SAINT MARCEL
1551,2023-08-04 15:00:00,309.83,,SAINT MARCEL
1552,2023-08-04 16:00:00,291.33,,SAINT MARCEL
1553,2023-08-04 17:00:00,124.33,,SAINT MARCEL
1554,2023-08-04 18:00:00,65.83,,SAINT MARCEL
1555,2023-08-04 19:00:00,59.75,,SAINT MARCEL
1556,2023-08-04 20:00:00,8.25,,SAINT MARCEL
1557,2023-08-04 21:00:00,0.0,,SAINT MARCEL
1558,2023-08-04 22:00:00,0.0,,SAINT MARCEL
1559,2023-08-04 23:00:00,0.0,,SAINT MARCEL
1560,2023-08-05 00:00:00,0.0,,SAINT MARCEL
1561,2023-08-05 01:00:00,0.0,,SAINT MARCEL
1562,2023-08-05 02:00:00,0.0,,SAINT MARCEL
1563,2023-08-05 03:00:00,0.0,,SAINT MARCEL
1564,2023-08-05 04:00:00,0.0,,SAINT MARCEL
1565,2023-08-05 05:00:00,0.0,,SAINT MARCEL
1566,2023-08-05 06:00:00,2.67,,SAINT MARCEL
1567,2023-08-05 07:00:00,34.0,,SAINT MARCEL
1568,2023-08-05 08:00:00,154.75,,SAINT MARCEL
1569,2023-08-05 09:00:00,313.92,,SAINT MARCEL
1570,2023-08-05 10:00:00,327.17,,SAINT MARCEL
1571,2023-08-05 11:00:00,316.5,,SAINT MARCEL
1572,2023-08-05 12:00:00,350.33,,SAINT MARCEL
1573,2023-08-05 13:00:00,463.92,,SAINT MARCEL
1574,2023-08-05 14:00:00,408.58,,SAINT MARCEL
1575,2023-08-05 15:00:00,427.17,,SAINT MARCEL
1576,2023-08-05 16:00:00,380.67,,SAINT MARCEL
1577,2023-08-05 17:00:00,193.17,,SAINT MARCEL
1578,2023-08-05 18:00:00,154.08,,SAINT MARCEL
1579,2023-08-05 19:00:00,37.42,,SAINT MARCEL
1580,2023-08-05 20:00:00,3.5,,SAINT MARCEL
1581,2023-08-05 21:00:00,0.0,,SAINT MARCEL
1582,2023-08-05 22:00:00,0.0,,SAINT MARCEL
1583,2023-08-05 23:00:00,0.0,,SAINT MARCEL
1584,2023-08-06 00:00:00,0.0,,SAINT MARCEL
1585,2023-08-06 01:00:00,0.0,,SAINT MARCEL
1586,2023-08-06 02:00:00,0.0,,SAINT MARCEL
1587,2023-08-06 03:00:00,0.0,,SAINT MARCEL
1588,2023-08-06 04:00:00,0.0,,SAINT MARCEL
1589,2023-08-06 05:00:00,0.0,,SAINT MARCEL
1590,2023-08-06 06:00:00,1.17,,SAINT MARCEL
1591,2023-08-06 07:00:00,31.25,,SAINT MARCEL
1592,2023-08-06 08:00:00,92.92,,SAINT MARCEL
1593,2023-08-06 09:00:00,199.33,,SAINT MARCEL
1594,2023-08-06 10:00:00,424.42,,SAINT MARCEL
1595,2023-08-06 11:00:00,440.0,,SAINT MARCEL
1596,2023-08-06 12:00:00,440.17,,SAINT MARCEL
1597,2023-08-06 13:00:00,400.0,,SAINT MARCEL
1598,2023-08-06 14:00:00,314.17,,SAINT MARCEL
1599,2023-08-06 15:00:00,197.92,,SAINT MARCEL
1600,2023-08-06 16:00:00,185.67,,SAINT MARCEL
1601,2023-08-06 17:00:00,213.0,,SAINT MARCEL
1602,2023-08-06 18:00:00,222.5,,SAINT MARCEL
1603,2023-08-06 19:00:00,58.08,,SAINT MARCEL
1604,2023-08-06 20:00:00,9.92,,SAINT MARCEL
1605,2023-08-06 21:00:00,0.0,,SAINT MARCEL
1606,2023-08-06 22:00:00,0.0,,SAINT MARCEL
1607,2023-08-06 23:00:00,0.0,,SAINT MARCEL
1608,2023-08-07 00:00:00,0.0,,SAINT MARCEL
1609,2023-08-07 01:00:00,0.0,,SAINT MARCEL
1610,2023-08-07 02:00:00,0.0,,SAINT MARCEL
1611,2023-08-07 03:00:00,0.0,,SAINT MARCEL
1612,2023-08-07 04:00:00,0.0,,SAINT MARCEL
1613,2023-08-07 05:00:00,0.0,,SAINT MARCEL
1614,2023-08-07 06:00:00,1.42,,SAINT MARCEL
1615,2023-08-07 07:00:00,32.0,,SAINT MARCEL
1616,2023-08-07 08:00:00,128.92,,SAINT MARCEL
1617,2023-08-07 09:00:00,259.83,,SAINT MARCEL
1618,2023-08-07 10:00:00,369.58,,SAINT MARCEL
1619,2023-08-07 11:00:00,408.17,,SAINT MARCEL
1620,2023-08-07 12:00:00,475.42,,SAINT MARCEL
1621,2023-08-07 13:00:00,422.25,,SAINT MARCEL
1622,2023-08-07 14:00:00,403.5,,SAINT MARCEL
1623,2023-08-07 15:00:00,435.0,,SAINT MARCEL
1624,2023-08-07 16:00:00,388.67,,SAINT MARCEL
1625,2023-08-07 17:00:00,292.42,,SAINT MARCEL
1626,2023-08-07 18:00:00,166.92,,SAINT MARCEL
1627,2023-08-07 19:00:00,48.75,,SAINT MARCEL
1628,2023-08-07 20:00:00,7.75,,SAINT MARCEL
1629,2023-08-07 21:00:00,0.0,,SAINT MARCEL
1630,2023-08-07 22:00:00,0.0,,SAINT MARCEL
1631,2023-08-07 23:00:00,0.0,,SAINT MARCEL
1632,2023-08-08 00:00:00,0.0,,SAINT MARCEL
1633,2023-08-08 01:00:00,0.0,,SAINT MARCEL
1634,2023-08-08 02:00:00,0.0,,SAINT MARCEL
1635,2023-08-08 03:00:00,0.0,,SAINT MARCEL
1636,2023-08-08 04:00:00,0.0,,SAINT MARCEL
1637,2023-08-08 05:00:00,0.0,,SAINT MARCEL
1638,2023-08-08 06:00:00,1.67,,SAINT MARCEL
1639,2023-08-08 07:00:00,30.17,,SAINT MARCEL
1640,2023-08-08 08:00:00,132.17,,SAINT MARCEL
1641,2023-08-08 09:00:00,256.5,,SAINT MARCEL
1642,2023-08-08 10:00:00,354.33,,SAINT MARCEL
1643,2023-08-08 11:00:00,419.75,,SAINT MARCEL
1644,2023-08-08 12:00:00,455.17,,SAINT MARCEL
1645,2023-08-08 13:00:00,453.25,,SAINT MARCEL
1646,2023-08-08 14:00:00,454.17,,SAINT MARCEL
1647,2023-08-08 15:00:00,411.67,,SAINT MARCEL
1648,2023-08-08 16:00:00,373.25,,SAINT MARCEL
1649,2023-08-08 17:00:00,284.92,,SAINT MARCEL
1650,2023-08-08 18:00:00,162.0,,SAINT MARCEL
1651,2023-08-08 19:00:00,53.75,,SAINT MARCEL
1652,2023-08-08 20:00:00,7.92,,SAINT MARCEL
1653,2023-08-08 21:00:00,0.0,,SAINT MARCEL
1654,2023-08-08 22:00:00,0.0,,SAINT MARCEL
1655,2023-08-08 23:00:00,0.0,,SAINT MARCEL
1656,2023-08-09 00:00:00,0.0,,SAINT MARCEL
1657,2023-08-09 01:00:00,0.0,,SAINT MARCEL
1658,2023-08-09 02:00:00,0.0,,SAINT MARCEL
1659,2023-08-09 03:00:00,0.0,,SAINT MARCEL
1660,2023-08-09 04:00:00,0.0,,SAINT MARCEL
1661,2023-08-09 05:00:00,0.0,,SAINT MARCEL
1662,2023-08-09 06:00:00,1.0,,SAINT MARCEL
1663,2023-08-09 07:00:00,28.58,,SAINT MARCEL
1664,2023-08-09 08:00:00,120.5,,SAINT MARCEL
1665,2023-08-09 09:00:00,241.0,,SAINT MARCEL
1666,2023-08-09 10:00:00,335.83,,SAINT MARCEL
1667,2023-08-09 11:00:00,399.67,,SAINT MARCEL
1668,2023-08-09 12:00:00,429.08,,SAINT MARCEL
1669,2023-08-09 13:00:00,447.67,,SAINT MARCEL
1670,2023-08-09 14:00:00,437.92,,SAINT MARCEL
1671,2023-08-09 15:00:00,416.42,,SAINT MARCEL
1672,2023-08-09 16:00:00,361.25,,SAINT MARCEL
1673,2023-08-09 17:00:00,278.0,,SAINT MARCEL
1674,2023-08-09 18:00:00,169.33,,SAINT MARCEL
1675,2023-08-09 19:00:00,58.42,,SAINT MARCEL
1676,2023-08-09 20:00:00,5.08,,SAINT MARCEL
1677,2023-08-09 21:00:00,0.0,,SAINT MARCEL
1678,2023-08-09 22:00:00,0.0,,SAINT MARCEL
1679,2023-08-09 23:00:00,0.0,,SAINT MARCEL
1680,2023-08-10 00:00:00,0.0,,SAINT MARCEL
1681,2023-08-10 01:00:00,0.0,,SAINT MARCEL
1682,2023-08-10 02:00:00,0.0,,SAINT MARCEL
1683,2023-08-10 03:00:00,0.0,,SAINT MARCEL
1684,2023-08-10 04:00:00,0.0,,SAINT MARCEL
1685,2023-08-10 05:00:00,0.0,,SAINT MARCEL
1686,2023-08-10 06:00:00,1.58,,SAINT MARCEL
1687,2023-08-10 07:00:00,32.5,,SAINT MARCEL
1688,2023-08-10 08:00:00,119.75,,SAINT MARCEL
1689,2023-08-10 09:00:00,170.0,,SAINT MARCEL
1690,2023-08-10 10:00:00,329.58,,SAINT MARCEL
1691,2023-08-10 11:00:00,358.58,,SAINT MARCEL
1692,2023-08-10 12:00:00,280.58,,SAINT MARCEL
1693,2023-08-10 13:00:00,274.67,,SAINT MARCEL
1694,2023-08-10 14:00:00,420.42,,SAINT MARCEL
1695,2023-08-10 15:00:00,394.67,,SAINT MARCEL
1696,2023-08-10 16:00:00,277.75,,SAINT MARCEL
1697,2023-08-10 17:00:00,222.83,,SAINT MARCEL
1698,2023-08-10 18:00:00,126.83,,SAINT MARCEL
1699,2023-08-10 19:00:00,53.83,,SAINT MARCEL
1700,2023-08-10 20:00:00,4.83,,SAINT MARCEL
1701,2023-08-10 21:00:00,0.0,,SAINT MARCEL
1702,2023-08-10 22:00:00,0.0,,SAINT MARCEL
1703,2023-08-10 23:00:00,0.0,,SAINT MARCEL
1704,2023-08-11 00:00:00,0.0,,SAINT MARCEL
1705,2023-08-11 01:00:00,0.0,,SAINT MARCEL
1706,2023-08-11 02:00:00,0.0,,SAINT MARCEL
1707,2023-08-11 03:00:00,0.0,,SAINT MARCEL
1708,2023-08-11 04:00:00,0.0,,SAINT MARCEL
1709,2023-08-11 05:00:00,0.0,,SAINT MARCEL
1710,2023-08-11 06:00:00,0.83,,SAINT MARCEL
1711,2023-08-11 07:00:00,26.08,,SAINT MARCEL
1712,2023-08-11 08:00:00,115.58,,SAINT MARCEL
1713,2023-08-11 09:00:00,231.0,,SAINT MARCEL
1714,2023-08-11 10:00:00,327.25,,SAINT MARCEL
1715,2023-08-11 11:00:00,393.17,,SAINT MARCEL
1716,2023-08-11 12:00:00,426.42,,SAINT MARCEL
1717,2023-08-11 13:00:00,434.25,,SAINT MARCEL
1718,2023-08-11 14:00:00,425.67,,SAINT MARCEL
1719,2023-08-11 15:00:00,398.92,,SAINT MARCEL
1720,2023-08-11 16:00:00,345.75,,SAINT MARCEL
1721,2023-08-11 17:00:00,263.42,,SAINT MARCEL
1722,2023-08-11 18:00:00,158.0,,SAINT MARCEL
1723,2023-08-11 19:00:00,52.92,,SAINT MARCEL
1724,2023-08-11 20:00:00,4.92,,SAINT MARCEL
1725,2023-08-11 21:00:00,0.0,,SAINT MARCEL
1726,2023-08-11 22:00:00,0.0,,SAINT MARCEL
1727,2023-08-11 23:00:00,0.0,,SAINT MARCEL
1728,2023-08-12 00:00:00,0.0,,SAINT MARCEL
1729,2023-08-12 01:00:00,0.0,,SAINT MARCEL
1730,2023-08-12 02:00:00,0.0,,SAINT MARCEL
1731,2023-08-12 03:00:00,0.0,,SAINT MARCEL
1732,2023-08-12 04:00:00,0.0,,SAINT MARCEL
1733,2023-08-12 05:00:00,0.0,,SAINT MARCEL
1734,2023-08-12 06:00:00,0.67,,SAINT MARCEL
1735,2023-08-12 07:00:00,24.25,,SAINT MARCEL
1736,2023-08-12 08:00:00,106.5,,SAINT MARCEL
1737,2023-08-12 09:00:00,228.83,,SAINT MARCEL
1738,2023-08-12 10:00:00,324.17,,SAINT MARCEL
1739,2023-08-12 11:00:00,389.5,,SAINT MARCEL
1740,2023-08-12 12:00:00,367.42,,SAINT MARCEL
1741,2023-08-12 13:00:00,314.25,,SAINT MARCEL
1742,2023-08-12 14:00:00,438.67,,SAINT MARCEL
1743,2023-08-12 15:00:00,298.5,,SAINT MARCEL
1744,2023-08-12 16:00:00,70.92,,SAINT MARCEL
1745,2023-08-12 17:00:00,251.5,,SAINT MARCEL
1746,2023-08-12 18:00:00,153.5,,SAINT MARCEL
1747,2023-08-12 19:00:00,52.08,,SAINT MARCEL
1748,2023-08-12 20:00:00,3.75,,SAINT MARCEL
1749,2023-08-12 21:00:00,0.0,,SAINT MARCEL
1750,2023-08-12 22:00:00,0.0,,SAINT MARCEL
1751,2023-08-12 23:00:00,0.0,,SAINT MARCEL
1752,2023-08-13 00:00:00,0.0,,SAINT MARCEL
1753,2023-08-13 01:00:00,0.0,,SAINT MARCEL
1754,2023-08-13 02:00:00,0.0,,SAINT MARCEL
1755,2023-08-13 03:00:00,0.0,,SAINT MARCEL
1756,2023-08-13 04:00:00,0.0,,SAINT MARCEL
1757,2023-08-13 05:00:00,0.0,,SAINT MARCEL
1758,2023-08-13 06:00:00,0.5,,SAINT MARCEL
1759,2023-08-13 07:00:00,35.25,,SAINT MARCEL
1760,2023-08-13 08:00:00,121.92,,SAINT MARCEL
1761,2023-08-13 09:00:00,207.08,,SAINT MARCEL
1762,2023-08-13 10:00:00,286.42,,SAINT MARCEL
1763,2023-08-13 11:00:00,327.83,,SAINT MARCEL
1764,2023-08-13 12:00:00,387.5,,SAINT MARCEL
1765,2023-08-13 13:00:00,264.17,,SAINT MARCEL
1766,2023-08-13 14:00:00,452.0,,SAINT MARCEL
1767,2023-08-13 15:00:00,407.92,,SAINT MARCEL
1768,2023-08-13 16:00:00,349.58,,SAINT MARCEL
1769,2023-08-13 17:00:00,264.92,,SAINT MARCEL
1770,2023-08-13 18:00:00,152.92,,SAINT MARCEL
1771,2023-08-13 19:00:00,20.5,,SAINT MARCEL
1772,2023-08-13 20:00:00,2.42,,SAINT MARCEL
1773,2023-08-13 21:00:00,0.0,,SAINT MARCEL
1774,2023-08-13 22:00:00,0.0,,SAINT MARCEL
1775,2023-08-13 23:00:00,0.0,,SAINT MARCEL
1776,2023-08-14 00:00:00,0.0,,SAINT MARCEL
1777,2023-08-14 01:00:00,0.0,,SAINT MARCEL
1778,2023-08-14 02:00:00,0.0,,SAINT MARCEL
1779,2023-08-14 03:00:00,0.0,,SAINT MARCEL
1780,2023-08-14 04:00:00,0.0,,SAINT MARCEL
1781,2023-08-14 05:00:00,0.0,,SAINT MARCEL
1782,2023-08-14 06:00:00,0.5,,SAINT MARCEL
1783,2023-08-14 07:00:00,23.58,,SAINT MARCEL
1784,2023-08-14 08:00:00,91.17,,SAINT MARCEL
1785,2023-08-14 09:00:00,206.42,,SAINT MARCEL
1786,2023-08-14 10:00:00,284.83,,SAINT MARCEL
1787,2023-08-14 11:00:00,401.33,,SAINT MARCEL
1788,2023-08-14 12:00:00,436.17,,SAINT MARCEL
1789,2023-08-14 13:00:00,401.92,,SAINT MARCEL
1790,2023-08-14 14:00:00,229.25,,SAINT MARCEL
1791,2023-08-14 15:00:00,241.0,,SAINT MARCEL
1792,2023-08-14 16:00:00,297.58,,SAINT MARCEL
1793,2023-08-14 17:00:00,195.58,,SAINT MARCEL
1794,2023-08-14 18:00:00,172.08,,SAINT MARCEL
1795,2023-08-14 19:00:00,27.83,,SAINT MARCEL
1796,2023-08-14 20:00:00,4.17,,SAINT MARCEL
1797,2023-08-14 21:00:00,0.0,,SAINT MARCEL
1798,2023-08-14 22:00:00,0.0,,SAINT MARCEL
1799,2023-08-14 23:00:00,0.0,,SAINT MARCEL
1800,2023-08-15 00:00:00,0.0,,SAINT MARCEL
1801,2023-08-15 01:00:00,0.0,,SAINT MARCEL
1802,2023-08-15 02:00:00,0.0,,SAINT MARCEL
1803,2023-08-15 03:00:00,0.0,,SAINT MARCEL
1804,2023-08-15 04:00:00,0.0,,SAINT MARCEL
1805,2023-08-15 05:00:00,0.0,,SAINT MARCEL
1806,2023-08-15 06:00:00,0.0,,SAINT MARCEL
1807,2023-08-15 07:00:00,28.83,,SAINT MARCEL
1808,2023-08-15 08:00:00,117.33,,SAINT MARCEL
1809,2023-08-15 09:00:00,169.58,,SAINT MARCEL
1810,2023-08-15 10:00:00,279.17,,SAINT MARCEL
1811,2023-08-15 11:00:00,261.25,,SAINT MARCEL
1812,2023-08-15 12:00:00,335.42,,SAINT MARCEL
1813,2023-08-15 13:00:00,410.17,,SAINT MARCEL
1814,2023-08-15 14:00:00,437.17,,SAINT MARCEL
1815,2023-08-15 15:00:00,407.83,,SAINT MARCEL
1816,2023-08-15 16:00:00,359.75,,SAINT MARCEL
1817,2023-08-15 17:00:00,216.5,,SAINT MARCEL
1818,2023-08-15 18:00:00,157.0,,SAINT MARCEL
1819,2023-08-15 19:00:00,19.92,,SAINT MARCEL
1820,2023-08-15 20:00:00,4.33,,SAINT MARCEL
1821,2023-08-15 21:00:00,0.0,,SAINT MARCEL
1822,2023-08-15 22:00:00,0.0,,SAINT MARCEL
1823,2023-08-15 23:00:00,0.0,,SAINT MARCEL
1824,2023-08-16 00:00:00,0.0,,SAINT MARCEL
1825,2023-08-16 01:00:00,0.0,,SAINT MARCEL
1826,2023-08-16 02:00:00,0.0,,SAINT MARCEL
1827,2023-08-16 03:00:00,0.0,,SAINT MARCEL
1828,2023-08-16 04:00:00,0.0,,SAINT MARCEL
1829,2023-08-16 05:00:00,0.0,,SAINT MARCEL
1830,2023-08-16 06:00:00,1.08,,SAINT MARCEL
1831,2023-08-16 07:00:00,18.92,,SAINT MARCEL
1832,2023-08-16 08:00:00,110.67,,SAINT MARCEL
1833,2023-08-16 09:00:00,219.33,,SAINT MARCEL
1834,2023-08-16 10:00:00,255.58,,SAINT MARCEL
1835,2023-08-16 11:00:00,382.58,,SAINT MARCEL
1836,2023-08-16 12:00:00,418.42,,SAINT MARCEL
1837,2023-08-16 13:00:00,435.08,,SAINT MARCEL
1838,2023-08-16 14:00:00,420.08,,SAINT MARCEL
1839,2023-08-16 15:00:00,394.08,,SAINT MARCEL
1840,2023-08-16 16:00:00,349.83,,SAINT MARCEL
1841,2023-08-16 17:00:00,212.25,,SAINT MARCEL
1842,2023-08-16 18:00:00,94.08,,SAINT MARCEL
1843,2023-08-16 19:00:00,51.92,,SAINT MARCEL
1844,2023-08-16 20:00:00,5.17,,SAINT MARCEL
1845,2023-08-16 21:00:00,0.0,,SAINT MARCEL
1846,2023-08-16 22:00:00,0.0,,SAINT MARCEL
1847,2023-08-16 23:00:00,0.0,,SAINT MARCEL
1848,2023-08-17 00:00:00,0.0,,SAINT MARCEL
1849,2023-08-17 01:00:00,0.0,,SAINT MARCEL
1850,2023-08-17 02:00:00,0.0,,SAINT MARCEL
1851,2023-08-17 03:00:00,0.0,,SAINT MARCEL
1852,2023-08-17 04:00:00,0.0,,SAINT MARCEL
1853,2023-08-17 05:00:00,0.0,,SAINT MARCEL
1854,2023-08-17 06:00:00,0.17,,SAINT MARCEL
1855,2023-08-17 07:00:00,19.83,,SAINT MARCEL
1856,2023-08-17 08:00:00,90.75,,SAINT MARCEL
1857,2023-08-17 09:00:00,171.83,,SAINT MARCEL
1858,2023-08-17 10:00:00,314.5,,SAINT MARCEL
1859,2023-08-17 11:00:00,375.0,,SAINT MARCEL
1860,2023-08-17 12:00:00,408.08,,SAINT MARCEL
1861,2023-08-17 13:00:00,429.25,,SAINT MARCEL
1862,2023-08-17 14:00:00,363.92,,SAINT MARCEL
1863,2023-08-17 15:00:00,403.5,,SAINT MARCEL
1864,2023-08-17 16:00:00,339.75,,SAINT MARCEL
1865,2023-08-17 17:00:00,258.92,,SAINT MARCEL
1866,2023-08-17 18:00:00,149.5,,SAINT MARCEL
1867,2023-08-17 19:00:00,38.83,,SAINT MARCEL
1868,2023-08-17 20:00:00,2.83,,SAINT MARCEL
1869,2023-08-17 21:00:00,0.0,,SAINT MARCEL
1870,2023-08-17 22:00:00,0.0,,SAINT MARCEL
1871,2023-08-17 23:00:00,0.0,,SAINT MARCEL
1872,2023-08-18 00:00:00,0.0,,SAINT MARCEL
1873,2023-08-18 01:00:00,0.0,,SAINT MARCEL
1874,2023-08-18 02:00:00,0.0,,SAINT MARCEL
1875,2023-08-18 03:00:00,0.0,,SAINT MARCEL
1876,2023-08-18 04:00:00,0.0,,SAINT MARCEL
1877,2023-08-18 05:00:00,0.0,,SAINT MARCEL
1878,2023-08-18 06:00:00,0.42,,SAINT MARCEL
1879,2023-08-18 07:00:00,21.92,,SAINT MARCEL
1880,2023-08-18 08:00:00,107.08,,SAINT MARCEL
1881,2023-08-18 09:00:00,212.0,,SAINT MARCEL
1882,2023-08-18 10:00:00,311.83,,SAINT MARCEL
1883,2023-08-18 11:00:00,346.33,,SAINT MARCEL
1884,2023-08-18 12:00:00,417.17,,SAINT MARCEL
1885,2023-08-18 13:00:00,438.75,,SAINT MARCEL
1886,2023-08-18 14:00:00,419.92,,SAINT MARCEL
1887,2023-08-18 15:00:00,360.5,,SAINT MARCEL
1888,2023-08-18 16:00:00,188.0,,SAINT MARCEL
1889,2023-08-18 17:00:00,150.75,,SAINT MARCEL
1890,2023-08-18 18:00:00,102.25,,SAINT MARCEL
1891,2023-08-18 19:00:00,40.33,,SAINT MARCEL
1892,2023-08-18 20:00:00,3.58,,SAINT MARCEL
1893,2023-08-18 21:00:00,0.0,,SAINT MARCEL
1894,2023-08-18 22:00:00,0.0,,SAINT MARCEL
1895,2023-08-18 23:00:00,0.0,,SAINT MARCEL
1896,2023-08-19 00:00:00,0.0,,SAINT MARCEL
1897,2023-08-19 01:00:00,0.0,,SAINT MARCEL
1898,2023-08-19 02:00:00,0.0,,SAINT MARCEL
1899,2023-08-19 03:00:00,0.0,,SAINT MARCEL
1900,2023-08-19 04:00:00,0.0,,SAINT MARCEL
1901,2023-08-19 05:00:00,0.0,,SAINT MARCEL
